IMEI,bankSMSNum, motorVehiclesAPPNum,financialAPPNum,stockAPPNum,ContactsCircleSize,cross-regionalBehavior,abroadBehavior,shoppingSitesNum,ITSitesNum,dinningSitesNum,houseSitesNum,healthSitesNum,financialSitesNum,travlSitesNum,sportsSitesNum, motorVehicleSitsNum,newsSitsNum,socialSitsNum,entertainmentSitsNum,recruitSitsNum,educationSitsNum,otherSitsNum,webgameSitsNum
fa1a56ea4ea2653a54c757a5efaabbd1,0,0,0,0,20,∑Ò,∑Ò,109,391,0,15,0,30,0,1,25,1502,0,104,0,110,0,54
d702359b2d96474ff0636fc26b46d8ff,28,0,0,0,20, «,∑Ò,48,287,0,0,0,11,0,0,0,353,12,16,0,0,0,36
1f3436b85cfdfaac44f6139739b0eb4c,0,0,0,0,0, «,∑Ò,114,30,0,0,0,0,0,21,0,0,1,0,0,0,0,0
19fe0037d5ac53cff0c3cf456f9ec905,0,0,0,0,1, «,∑Ò,32,60,0,0,0,238,0,0,0,0,0,0,0,0,0,0
0873d9bcdd3ac630e2179d58e38555a0,2,0,0,0,64,∑Ò,∑Ò,2091,3561,0,20,43,86,0,0,0,53,2,75,0,77,0,68
7bc4f4bf4257d12ad88796080eaf368a,0,0,0,0,82, «,∑Ò,198,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10c976f5c330e8b373d1309af0034b7a,0,0,0,0,15,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622ff10f6fa512540700f19facf2c602,0,0,0,0,4,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811ebb984740a305c1107a1fd7e79599,4,0,0,0,100,∑Ò,∑Ò,58,65,0,0,0,0,0,0,0,0,0,0,0,2,0,70
7f6ce9d2cd18b9d03c674adcab87cbd1,0,0,0,0,130, «,∑Ò,540,2866,0,0,0,6,0,0,0,83,0,9,0,0,0,31
e0c031015344527b495e9fc057acebc5,0,0,0,0,127, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f090bfb3268459b283beffc49d9ff0ef,4,0,0,0,26,∑Ò,∑Ò,37,316,0,0,0,0,0,0,0,13,38,0,0,13,0,16
479125039577e4a8fd8cc3455c99beab,0,0,0,0,6,∑Ò,∑Ò,1574,4631,0,873,65,180,0,1,19,2377,138,0,270,393,0,1450
ea652d912d1f43557d5aebccef46d74b,2,0,0,0,388, «,∑Ò,0,90,0,0,0,0,0,0,0,4,0,0,0,0,0,2
fe180cd12c19c922f65bba0fff18145b,0,0,0,0,0,∑Ò,∑Ò,3013,282,0,0,0,0,0,0,0,4,0,44,0,0,0,273
feaf59b95e78c6a1dd2ba7fb39fb36c5,0,0,0,0,29, «,∑Ò,9878,909,0,34,0,0,26,1,0,0,1,5,0,17,0,356
2560f4687844b4b3da38603bf12a7a92,0,0,0,0,12,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1a177f64ef287bf6aac77cda36c7989,0,0,0,0,0,∑Ò,∑Ò,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a3c53223cbe70e79d74e4bcc661ec37,0,0,0,0,2,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb6a37eb21f337bb1ae288f0ffb9fdeb,4,0,0,0,13,∑Ò, «,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4d0a7e61f8b7c41e4d8b99f5c8a6c7a,0,0,0,0,15, «,∑Ò,1028,525,0,0,0,0,0,0,0,106,0,0,0,0,0,6
ef4e174b62f776db03a4f6c22ab4a1c2,30,0,0,0,50,∑Ò,∑Ò,239,159,0,0,0,24,235,0,0,654,5,0,0,0,0,4
3380f7f1ca32dc72bc20f479dc0bdb18,0,0,0,0,7, «,∑Ò,231,128,0,122,0,1,57,0,0,32,0,0,0,0,0,14
eda4ef4d52454fd338f0aeaf79c22e32,0,0,0,0,3,∑Ò,∑Ò,0,278,0,0,0,0,0,0,0,8,0,9,0,0,0,10
a2e2addfebb575fd6b70d177445c4aa6,2,0,0,0,102,∑Ò,∑Ò,445,475,0,4,0,0,98,0,0,2,1,0,0,0,0,21
4758c31826708cd6870d622deae0f1cd,0,0,0,329,17,∑Ò,∑Ò,10,1,0,0,0,151,0,0,0,0,0,0,0,0,0,0
481e9c50de03ca43bbd746a938f8d57a,0,0,0,0,39, «,∑Ò,1046,2310,0,0,0,0,238,0,0,2,169,0,0,22,0,40
5dec688525503d880b9a2d9968b17360,0,0,0,0,31,∑Ò,∑Ò,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d32e11558054470eeea408178ec8cec3,0,0,0,0,113,∑Ò,∑Ò,612,23,0,0,0,0,0,0,0,0,0,0,0,0,0,102
602110b9c5196e207491ece37a98952d,0,0,0,0,8,∑Ò,∑Ò,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602110b9c5196e207491ece37a98952d,0,0,0,170,0, «,∑Ò,793,2015,0,0,20,1491,183,0,32,1159,2,30,0,65,0,41
602110b9c5196e207491ece37a98952d,0,0,0,0,8,∑Ò,∑Ò,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602110b9c5196e207491ece37a98952d,0,0,0,170,0, «,∑Ò,793,2015,0,0,20,1491,183,0,32,1159,2,30,0,65,0,41
59900a6183fd04e160a0366849cec95c,0,0,0,0,19,∑Ò,∑Ò,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b28791352f540a1af915503cb88254f,0,0,0,0,42,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab71019d51b732c5d9ee6552dc5a6117,0,0,0,0,62, «,∑Ò,169,3602,0,0,0,12,0,0,0,7,0,0,0,57,0,129
52a89e60f9955faca56f1878b6685265,2,0,0,0,20,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490567f06171057b452ba2aa1db8865f,0,0,0,0,57,∑Ò,∑Ò,4200,477,0,0,0,0,0,0,0,0,1,0,0,0,0,117
3117f114bbb31c79b1dfa810292c5491,0,0,0,0,34,∑Ò,∑Ò,8,93,0,0,0,0,0,0,0,18,0,0,0,0,0,5
95b3dbd1e9bb6745a52334c76f56415c,0,0,0,0,22,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa1ade77f9aaf5ed659787971107038b,0,0,0,0,21,∑Ò,∑Ò,2641,3440,0,0,0,12,309,0,0,19,1,8,0,0,0,561
7d68d7778711ce9c0b7316756d5cb6e2,2,0,0,0,3,∑Ò,∑Ò,8,12,0,0,0,0,0,0,0,0,0,15,0,0,0,168
3ee96e550bff91520e1ea1e1ac310fd9,0,0,0,260,39, «,∑Ò,56,57,0,0,0,569,0,0,0,0,0,0,0,0,0,28
726033d2f2722d33d1b45599ea91c4ab,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e9655ec580f1b8f3602f530f4815760,0,0,0,0,73,∑Ò,∑Ò,333,146,0,0,0,0,0,0,0,4,0,0,0,0,0,9
7b5ece1a56d3b3485be2a5ca307332b3,0,0,0,0,27,∑Ò,∑Ò,703,380,0,0,0,0,0,0,0,9,0,0,0,18,0,45
ecdc1fb72825efa232031b2c87b3a208,0,0,0,0,22,∑Ò,∑Ò,722,126,0,0,0,9,0,0,0,9,11,4,0,0,0,192
4be1a26bf35cf3dd74340884438b6123,4,0,0,47,68, «,∑Ò,641,133,0,0,0,0,0,0,1,328,0,0,0,0,0,22
c7f08970ec172a05cd0f705e841f757b,0,0,0,0,24,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776d4ac317c7d22411ed38d5fc663b48,0,0,0,0,19, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fee74cb35d4a32d3c1b7933dfc764ba,2,0,0,0,0,∑Ò,∑Ò,137,138,0,0,0,13,0,0,0,0,0,0,0,0,0,83
c18959043bbca2e3e932c14c4fda770d,0,0,0,0,9,∑Ò,∑Ò,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ec90135289545ae0f0f50c5b67d33c58,0,0,0,0,0,∑Ò,∑Ò,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
dcee37bf54617c74c9dd561f7befd016,0,0,0,0,9, «,∑Ò,23,357,0,0,0,0,0,0,0,4,0,0,0,0,0,31
fe015f86f8f9b83807e945befafda727,0,0,0,0,8,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8dff14537cb8dd2dba303541b7dfa88,0,0,0,0,41,∑Ò,∑Ò,1820,507,0,0,0,28,206,0,0,0,62,0,0,0,0,108
3ba4e719b37784d12f50d253ee56a68c,0,0,0,0,3,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94e5f1aeebe4b5163b0b0ee4afaa3027,0,0,0,0,13, «,∑Ò,459,1027,0,725,1,0,8,1,1,149,1,5,0,25,0,186
d12941906cec7a92257f820e3aa12646,0,0,0,0,23,∑Ò,∑Ò,762,1218,0,0,0,0,0,11,0,281,12,0,0,0,0,88
c00b7e0e922da34d1ee77e33d02c0dc1,0,0,0,0,2,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08c97e724e4c0e812718514ddc8cbbab,0,0,0,0,1, «,∑Ò,140,29,0,0,0,60,0,0,4,289,10,36,0,6,0,1
afe41209f04d60907518580fe6e4b9ae,0,0,0,0,43, «,∑Ò,27,2870,0,0,0,0,31,0,0,77,2,27,0,0,0,2
20b074ef01111e440541fd3ec1b139f7,0,0,0,0,14, «,∑Ò,1153,849,26,0,0,1,0,0,0,23,21,0,0,23,0,20
4cf7473ab4f3a0789d5d27bec4deabf7,2,0,0,0,39,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4fea1dd51bc8f6cbc3d7f1efcfe049f,2,0,0,0,31,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100bb46002337ac5e83c4b44707ee647,0,0,0,0,135, «,∑Ò,32083,1364,0,0,0,12,191,0,0,2,96,0,0,0,0,8
5b2d87f04fc230ab76f5ab64461acb53,0,0,0,6,60, «,∑Ò,42,1718,0,0,0,11,0,0,1,6,0,50,0,22,0,24
84f0642456b42d0cb4ea6fa116638b25,4,0,0,0,10,∑Ò,∑Ò,1155,301,0,0,0,236,2,0,0,0,0,0,0,3,0,36
c9e7098d7a0b470a2d5e0bb9f28e95b0,0,0,0,0,44,∑Ò,∑Ò,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2a12e6cfc15c0823ac1c3526f5a2070d,0,0,0,0,16, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bda552107c1937ef2c219da2cb8cb51,0,0,0,0,11,∑Ò,∑Ò,262,234,0,1,0,837,0,0,0,7,2390,1,0,1,0,319
648c2ae0e283979b30e292e6034a319a,0,0,0,5,28,∑Ò,∑Ò,32,7,0,0,0,5,0,0,0,0,3,0,0,0,0,0
23934b1848ba06b81bf03cb958988e88,0,0,0,0,7,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2e6efee24b71fa6e45ea1d59ed00c51,0,0,0,0,37, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ddd5af6116c1dcd6f156f264d9afb04,0,0,0,0,75,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04c5820b9c79daaa59c0f5735d88fb7e,0,0,0,0,8,∑Ò,∑Ò,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436c708eadf2973b2638d01182a71ba,0,0,0,13,22,∑Ò,∑Ò,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0
433f6fb06e8cbcf4e7db0c897dd683ee,0,0,0,0,8, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48bdc56c11563dfa14b41f7b1197fe0f,0,0,0,0,39,∑Ò,∑Ò,87,220,0,0,0,0,0,0,0,0,0,0,0,0,0,6
190e1bffea2a2148d7226e94f71fea25,0,0,0,0,14,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373cbb7ffbc45366090ba374a4766c5f,0,0,0,0,33, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a62d2e8b5ca99612d67bcb91a52b78a,0,0,0,0,52, «,∑Ò,32,181,0,0,0,0,0,0,0,4,0,0,0,0,0,0
65c44e4dc1fa2a5936adaed1234a7133,0,0,0,0,48, «,∑Ò,400,7077,0,13,24,32,0,3,1,53,9,19,0,173,0,0
e7902567c892c795804716ac9b2ce69a,0,0,0,0,80,∑Ò,∑Ò,81,106,0,0,13,986,0,0,4,139,5,0,0,0,0,6
71cb038cbcd59fd02ed0045cb3198bf7,0,0,0,0,27,∑Ò,∑Ò,995,2538,0,0,1,0,35,0,0,69,0,4,0,66,0,258
1dcc883ce7e95e477adc027c82142aac,20,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4fcb76b57cb2a93d11bdb64f8312b9b,0,0,0,0,21,∑Ò,∑Ò,2,18,0,0,0,0,0,0,0,2,0,0,0,0,0,3
f1c5a7dc2329ebc30e749efa581bc367,0,0,0,0,16, «,∑Ò,972,678,0,0,0,0,0,0,0,34,0,0,0,0,0,16
7d7d79015d8cf35ea3f2a3a6fa380ad2,0,0,0,0,6,∑Ò,∑Ò,311,460,0,0,0,0,1,0,0,73,2,3,0,4,0,181
0fd7f054577afb33ade30fdc9962a72c,0,0,0,0,0, «,∑Ò,3062,4112,0,0,0,385,48,0,0,5,198,0,0,7,0,0
5012580d30519de20a0ab4a42f0f4d5b,0,0,0,0,8,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a58f67138f496a4e8fd3a60b3e8d93fc,0,0,0,0,176,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f564d873c62660ddf618cf3118acfb6,0,0,0,0,41,∑Ò,∑Ò,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
f864690e16077288c2cbe980ee00ed3e,2,0,0,0,65,∑Ò,∑Ò,126,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba6e783aaf12ed6a15205482e7e8c601,0,0,0,0,0,∑Ò,∑Ò,699,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722b7b48991fe690b472adcc70bf8ca,0,0,0,0,0,∑Ò,∑Ò,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4f7a7a0bf231d5f3faaf9d5fa8c4dec5,2,0,0,0,69, «,∑Ò,492,3186,0,1,0,7,0,1,0,115,1,0,0,7,0,17
33ccda4f5cdf62233801a34f66803d8b,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c97725f908a4ca2945298e249b42d987,0,0,0,0,21, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cf596ab94dce3d5c0c76ef00a99aa4d,0,0,0,0,6,∑Ò,∑Ò,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465fbe78585151a7ede49930d2f11f3b,0,0,0,0,0, «,∑Ò,70,673,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ea340c458437ab0eda6b6bdce5bae831,2,0,0,0,134, «,∑Ò,351,17,0,0,0,0,0,0,0,25,0,0,0,0,0,62
175b2654de0889cb72d180f15ec7156c,0,0,0,0,10, «,∑Ò,1,308,0,0,0,0,0,0,0,4,0,0,0,0,0,0
91bc404c4b6736fde2b0540b3e039ed8,0,0,0,0,0,∑Ò,∑Ò,242,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0eccb8127385ada491b4937b95163da8,0,0,0,0,32,∑Ò,∑Ò,2659,4022,0,0,0,3,73,0,0,12,1,62,0,99,0,846
17c3892bbaaf280503a6725f0cb2c51d,0,0,0,0,3, «,∑Ò,3445,2063,0,0,11,18,12,0,122,10,132,0,0,103,0,53
584a205a62604735c31706b13ad9f7e0,0,0,0,129,0,∑Ò,∑Ò,14,461,0,0,0,212,0,6,0,140,0,3,0,0,0,4
072d26601ca724c25dfcd25afe56f22e,0,0,0,0,17,∑Ò,∑Ò,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7
29bb5db9fa99a96468dbaadaae38482d,0,0,0,0,0,∑Ò,∑Ò,1587,911,0,0,0,11,3,0,0,0,0,0,0,75,0,143
533ff55fb727c9fc72281015931397ab,0,0,0,2343,0,∑Ò,∑Ò,1860,2459,19,206,0,2245,20,9,0,62,0,1,0,155,0,178
e2ed5250f399ffe4d12854a537c8f567,0,0,0,0,0,∑Ò,∑Ò,374,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
86ccc97788f9f312e4e04c4ea58d7d3b,0,0,0,0,40, «,∑Ò,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,18
33f362eb660cdfdcfe8c2288696d0ff8,0,0,0,0,0,∑Ò,∑Ò,3214,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,317
f058f0c5987f4bdfb8e76c4ce2d81c34,0,0,0,0,0,∑Ò,∑Ò,0,507,0,0,0,0,43,0,0,0,0,0,0,0,0,0
04af1aa0761050210f22b507ea6074d3,0,0,0,0,15,∑Ò,∑Ò,2483,2449,0,0,0,0,10,0,0,18,0,6,0,114,0,502
b70b0ff495bf817e06e5c17b5fab2b12,64,0,0,43,111,∑Ò,∑Ò,1617,627,0,13,0,45,753,3,0,4,0,5,0,83,0,52
cefb11a7597102e9a860210c1cc7c865,0,0,0,0,28, «,∑Ò,74,20,0,0,0,0,0,0,0,0,0,0,0,18,0,25
67b248965978193c34e2609d8b21227b,0,0,0,0,54, «,∑Ò,40,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e86178b949d0b44f6b485dc4465ceb1,0,0,0,1,60,∑Ò,∑Ò,426,122,0,0,0,35,0,0,0,3,24,0,0,30,0,45
918d6b79f959740743b2321a88ddf03b,0,0,0,0,0, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971b87a6ce6a938e0f43c4bb6c77188e,0,0,0,0,31,∑Ò,∑Ò,1677,3671,0,64,35,19,14,0,0,561,7,24,162,503,0,452
dd3efac366cbcdad203769ba808557a3,0,0,0,0,37,∑Ò,∑Ò,2202,1656,0,18,5,10,0,0,0,13,0,0,0,5,0,17
93541463d10899c41caf10e4b5fb5862,0,0,0,0,0, «, «,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c26be2eb50bad91b4fae8e829a2678d,0,0,0,0,25, «,∑Ò,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1323bfd8978c9a7ce9d3db171efae09,0,0,0,0,53, «,∑Ò,2050,12815,0,0,0,3,1365,0,0,56,28,0,0,0,0,73
4473207decd00a39b8e3d06ca2636791,0,0,0,0,82, «,∑Ò,288,1392,0,0,0,12,0,0,0,30,0,32,0,1,0,112
cf9b02bd97e89c3675a9d216369ffbf0,0,0,0,0,44, «,∑Ò,919,805,0,0,0,236,343,0,0,4,89,0,0,11,0,81
c18aeca057f5a73900059bcb2b605124,0,0,0,0,0,∑Ò,∑Ò,2907,2305,0,8,0,17,0,0,0,9,210,0,0,26,0,117
978f82ab683a3beb85f334c92a4feb95,0,0,0,0,0,∑Ò,∑Ò,7479,5403,0,0,0,103,0,0,0,1,1,0,0,530,0,2102
2e7b5bfee414fbab379cbec221c80766,0,0,0,37,21,∑Ò,∑Ò,2007,1754,0,0,0,1494,0,0,0,92,30,0,0,2,0,40
f541110477604e778f5b6b4cb228e7ef,0,0,0,0,5,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a68884ec4e267c5dab36d5369ae8b6a4,0,0,0,0,0, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e475c28ed24f2dffd095e96ccf989fa,0,0,0,0,34, «,∑Ò,497,1871,0,0,0,0,0,0,25,352,0,0,0,59,0,22
23732abe3542167b47a5ce0170922310,0,0,0,0,65, «,∑Ò,40,56,0,0,44,1563,79,0,0,6,6,0,0,16,0,36
528de9b278b3dcb8ad670f8e4d97bd51,0,0,0,0,59,∑Ò,∑Ò,12,361,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6f8321f0ee0181a97125aa211bd322d4,0,0,0,0,2, «,∑Ò,30,78,0,0,0,0,147,0,0,0,35,0,0,0,0,12
a5e8407a57a4a4f5f327cb787c6d90ac,0,0,0,0,53, «,∑Ò,139,137,0,0,12,3,32,0,0,2,2,0,0,11,0,36
39bbed28e583611f79c267609131e22a,0,0,0,0,17, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ca0d76cdaf35fa19469be4f94b4db895,0,0,0,0,46,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fe205737d4da5fbb1024be97e5a548b,0,0,0,0,0, «,∑Ò,0,112,0,0,0,0,5,0,0,0,0,0,0,0,0,0
a380ca9c8911cf1c1454b90bd79c6045,0,0,0,0,0, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4bfa6198da3d14121d59bd27f82e4b0,0,0,0,0,0,∑Ò,∑Ò,5,157,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38d516c0bc5eb204127d23799e27c3b0,0,0,0,0,0,∑Ò,∑Ò,125,1266,0,3,0,2,0,0,30,0,62,0,0,0,0,3
829f9312802b33c75723d1a04d791cb9,0,0,0,0,20,∑Ò,∑Ò,564,594,0,75,5,27,0,0,0,55,0,0,0,0,0,32
235c94112e746a4106bf9e01e2e220f7,0,0,0,0,0, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0bbf1f5d48101501078e50d29a0e2b3,0,0,0,0,42, «,∑Ò,132,55,0,0,0,6,0,0,0,7,0,43,0,24,0,78
0252b675c9b35e447778913cfe2c39d5,0,0,0,0,121, «,∑Ò,826,3313,0,0,0,7277,194,0,0,37,1,3,0,176,0,210
452748bd71b92eefc09b8d7380039049,0,0,0,0,30,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d03484a98387919c47daca450f226eb,0,0,0,0,9,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6d470684f962b9f50feea85ed5799d3,0,0,0,0,29, «,∑Ò,360,345,0,0,0,0,0,0,0,21,0,0,0,2,0,26
eb11b4cb6b1235ea050407bbd7b7d4ba,0,0,0,0,2,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6df672bf784f5381090aad750c7a3e3d,0,0,0,0,36, «,∑Ò,5499,231,0,0,0,42,0,9,0,0,2,0,0,0,0,11
cf762f87dbf9b3d5e2f0d585cda61350,0,0,0,0,16,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eeb53fb4f5ddbcdea98ef03d9d0d33b5,0,0,0,0,0, «,∑Ò,269,1588,0,0,0,52,99,0,0,0,136,0,0,2,0,0
58a4c3bb47d7c79a170e6a1ff6eaa8de,0,0,0,0,2,∑Ò,∑Ò,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,130
4f7fc36d946537ccdcc02d3cb9b4f0f3,0,0,0,0,12, «,∑Ò,20,1245,0,0,0,0,28,0,0,0,0,0,0,0,0,0
ad10811398de37b1cefa13f5d28a0b76,0,0,0,0,0,∑Ò,∑Ò,853,759,0,0,0,68,0,0,0,56,10,2,0,30,0,86
102e9f6f6669f78be38c9c08db6a312b,0,0,0,0,42, «,∑Ò,1,192,0,0,0,0,0,0,0,0,0,0,0,2,0,0
65e58774521fe0346e4c31f501051cdf,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a809ef9d60aef5264fdcaf5476d3bb82,0,0,0,0,6,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48ec741ceb70b3507d4d0813ed3dd0e2,0,0,0,0,0,∑Ò,∑Ò,1485,730,0,9,0,0,10,0,0,41,0,0,0,0,0,57
42c456c08cea65385e83229eb904ae78,0,0,0,0,15, «,∑Ò,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,16
c15bc794c5dd0fa8335fb1de2bf33ff9,0,0,0,0,0,∑Ò,∑Ò,503,1419,0,12,0,5,0,0,5,1,59,0,0,29,0,288
d946039e6441abde6b8deb5043067f01,0,0,0,0,0,∑Ò,∑Ò,1644,2240,0,0,45,47,25,0,20,81,31,27,0,35,0,105
f3e9b0085da9249e6d3312dc37e9b55d,0,0,0,0,20,∑Ò,∑Ò,108,65,0,0,62,140,0,0,0,0,30,0,0,39,0,11
b501e7f06aeef2d27d9c6dafed520864,0,0,0,0,0,∑Ò,∑Ò,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40353287c16bc176212bdb9a281c5c68,0,0,0,0,20,∑Ò,∑Ò,3937,2425,0,3,22,12,1,0,0,138,5,0,0,112,0,257
6fc81b4b49834de8234da3786c732075,0,0,0,0,0,∑Ò,∑Ò,1147,847,0,0,0,84,0,0,0,0,0,0,0,0,0,41
bacd856605ea56e4375eee8b5f7d9cbd,0,0,0,0,52, «,∑Ò,1154,497,0,0,0,0,23,0,0,30,0,7,0,62,0,7
e631f246950f4d2261560e448db5d603,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca356159c5bb400e64080ee50b1a6558,0,0,0,0,13,∑Ò,∑Ò,82,301,0,0,0,0,0,0,0,0,0,0,0,0,0,137
d14d87e76ea40118e3874c3680dcbb57,0,0,0,0,31, «,∑Ò,597,103,0,0,0,0,0,0,0,0,0,0,0,0,0,6
07f80d13d6f40821f446636023f2b596,0,0,0,0,23, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b186c79da17dff4934da021973bfc65,0,0,0,0,0,∑Ò,∑Ò,9310,863,0,0,30,61,0,0,0,3,21,8,0,633,0,226
bac8929eef3c8eab0abe97194dce383c,0,0,0,0,11,∑Ò,∑Ò,1820,868,0,0,0,94,2,6,11,614,0,1,0,18,0,320
61adff4e0f6fe95df637eb1ac8fd15a1,0,0,0,0,31,∑Ò,∑Ò,1068,464,0,0,0,12,13,0,0,0,3,0,0,0,0,6
4a05f51a9b8219b2debdf70b01c37113,0,0,0,0,7,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bda132ad82c74991d3c04bd0cd8f91d,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85d7cae172ff2caaf3e1019577474285,0,0,0,0,72, «, «,224,176,0,0,0,0,3,0,0,0,33,0,0,0,0,21
2ec6baae179269bdc4c461984a42d86a,12,0,0,0,165,∑Ò,∑Ò,35,43,0,0,0,1,0,0,0,0,0,0,0,0,0,6
b93578ee271198dc175002ed10410e30,0,0,0,0,25, «,∑Ò,189,1042,0,24,0,0,0,0,0,3,0,1,0,2,0,740
dd1e28826486071a145e262dc31fed9f,0,0,0,0,14, «,∑Ò,6112,2901,0,0,0,0,0,0,0,4801,0,2,0,238,0,1963
66a606a233f84c87baf0a08b0bae6998,0,0,0,0,12,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
